@relation phoneme-weka.filters.unsupervised.instance.Randomize-S29-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1

@attribute f1 numeric
@attribute f2 numeric
@attribute f3 numeric
@attribute f4 numeric
@attribute f5 numeric
@attribute class {p,m}

@data
0.419031,0.336739,0.763279,0.201433,0.424259,m
0.731156,0.288111,0.342341,0.378465,0.336297,p
0.510499,0.749833,0.270791,0.31809,0.287474,p
0.345914,0.338448,0.78166,0.562042,0.457392,m
0.655485,0.456486,0.327962,0.400077,0.304459,p
0.365055,0.342963,0.825064,0.195587,0.549957,m
0.319354,0.34541,0.545242,0.823505,0.116485,m
0.772332,0.334535,0.418519,0.342098,0.340941,p
0.324036,0.472388,0.735022,0.205615,0.215574,p
0.439095,0.522962,0.455223,0.400934,0.320799,p
0.324845,0.367526,0.604719,0.519842,0.268208,m
0.406792,0.498018,0.728407,0.508793,0.263554,p
0.436479,0.711154,0.273317,0.315594,0.290035,p
0.513815,0.649946,0.606531,0.279832,0.376033,m
0.400485,0.637631,0.258825,0.311741,0.295575,p
0.342166,0.375733,0.588504,0.594911,0.409197,m
0.492615,0.449359,0.315524,0.337628,0.306373,p
0.625174,0.396681,0.454434,0.758101,0.233796,p
0.63081,0.526569,0.296814,0.334085,0.346246,p
0.329792,0.339739,0.643177,0.257559,0.439946,m
0.3198,0.345266,0.454284,0.531492,0.320799,m
0.420165,0.794334,0.209594,0.445663,0.366507,p
0.491738,0.621468,0.695775,0.287628,0.279301,m
0.384496,0.823172,0.243321,0.481575,0.320799,p
0.46728,0.63757,0.642862,0.528394,0.269146,m
0.354045,0.329225,0.719369,0.605779,0.567241,p
0.345835,0.430286,0.929264,0.180886,0.226686,p
0.755296,0.176554,0.340463,0.34041,0.341372,p
0.335057,0.329415,0.478593,0.238946,0.320799,p
0.353194,0.370299,0.568073,0.765529,0.320799,m
0.38839,0.680915,0.638774,0.489918,0.320799,p
0.336022,0.315819,0.487874,0.656182,0.825741,m
0.355987,0.500147,0.67561,0.587954,0.583096,p
0.347654,0.551407,0.286447,0.321886,0.320799,p
0.365238,0.417538,0.821896,0.234573,0.406852,p
0.313676,0.350341,0.552376,0.855352,0.320799,p
0.480447,0.445096,0.592676,0.456724,0.380428,m
0.393406,0.635682,0.479536,0.436794,0.284854,p
0.39063,0.388947,0.700964,0.551132,0.192756,p
0.376663,0.665051,0.277795,0.310489,0.290582,p
0.339902,0.540874,0.525559,0.434104,0.36127,p
0.507798,0.758748,0.277346,0.319867,0.288734,p
0.724905,0.284274,0.397994,0.407313,0.303808,p
0.365578,0.45196,0.729365,0.232963,0.189877,m
0.373679,0.755704,0.256389,0.588498,0.233144,p
0.390524,0.391709,0.654513,0.218808,0.197986,m
0.410067,0.453057,0.822822,0.677877,0.320799,m
0.386007,0.38207,0.772373,0.253743,0.415223,m
0.531527,0.460235,0.317048,0.383555,0.34456,p
0.343803,0.335084,0.473218,0.595726,0.633402,m
0.329808,0.328879,0.569371,0.751691,0.320799,p
0.332494,0.363882,0.94691,0.138669,0.449662,m
0.3329,0.377063,0.804507,0.201282,0.417812,p
0.316332,0.357823,0.631704,0.579439,0.163396,m
0.500982,0.541327,0.30509,0.398608,0.297313,p
0.347906,0.738,0.27768,0.309792,0.286168,p
0.409423,0.310314,0.678326,0.237059,0.431391,m
0.371832,0.562506,0.289255,0.323189,0.295253,p
0.274843,0.329186,0.632229,0.799507,0.111892,p
0.621804,0.452339,0.321059,0.336709,0.30537,p
0.275887,0.350068,0.678013,0.170176,0.224195,m
0.58672,0.508471,0.452357,0.445246,0.320799,m
0.345398,0.416265,0.60026,0.660197,0.078628,m
0.507316,0.611286,0.29552,0.408885,0.358428,p
0.4718,0.630739,0.701221,0.27498,0.278953,m
0.347586,0.37479,0.525855,0.545055,0.535675,m
0.468635,0.319186,0.70734,0.559996,0.259833,m
0.368353,0.590185,0.494988,0.461835,0.320799,p
0.87808,0.333708,0.334435,0.340925,0.309021,p
0.374081,0.611694,0.288238,0.27771,0.723298,p
0.33102,0.33383,0.483794,0.763645,0.035174,m
0.730917,0.297896,0.422754,0.340439,0.307356,p
0.327017,0.344092,0.51294,0.644348,0.320799,m
0.492167,0.651718,0.623189,0.302425,0.288665,m
0.335626,0.463131,0.596965,0.488668,0.320799,p
0.41375,0.758666,0.25836,0.3057,0.288653,p
0.692065,0.552773,0.291972,0.583665,0.249582,p
0.432968,0.291213,0.812579,0.211025,0.222428,m
0.338209,0.444584,0.85358,0.207011,0.244491,p
0.429623,0.553125,0.518646,0.313128,0.350804,p
0.608077,0.714854,0.288832,0.320353,0.296058,p
0.318078,0.375859,0.668422,0.745641,0.320799,p
0.365061,0.291083,0.51089,0.624217,0.58468,p
0.356699,0.326375,0.721959,0.6036,0.159389,m
0.351613,0.447007,0.68819,0.650466,0.320799,m
0.790608,0.180388,0.342549,0.376656,0.30667,p
0.395477,0.50523,0.648478,0.51744,0.589157,m
0.528816,0.401785,0.512337,0.503627,0.401964,m
0.499159,0.628506,0.496941,0.253836,0.517271,p
0.350135,0.307586,0.552447,0.847221,0.122053,p
0.36564,0.544866,0.224245,0.470132,0.597161,p
0.358882,0.382072,0.514336,0.641198,0.320799,m
0.316149,0.312971,0.452386,0.242989,0.609245,m
0.386053,0.661471,0.678218,0.258932,0.267716,p
0.310623,0.313056,0.559199,0.358756,0.320799,p
0.365941,0.484924,0.447311,0.421152,0.320799,p
0.494549,0.575693,0.29928,0.325713,0.352756,p
0.39489,0.758953,0.26178,0.313168,0.285271,p
0.333684,0.326619,0.513329,0.852854,0.128694,p
0.383727,0.525523,0.710048,0.59984,0.260984,m
0.455447,0.453157,0.424242,0.33403,0.338766,p
0.395607,0.431192,0.740376,0.222265,0.262981,m
0.463229,0.71905,0.505652,0.547879,0.264935,p
0.319419,0.372739,0.664525,0.720933,0.320799,p
0.331283,0.338387,0.50297,0.82456,0.575385,m
0.309331,0.308605,0.488666,0.834391,0.096943,m
0.267015,0.484384,0.842748,0.210552,0.320799,p
0.318843,0.409172,0.563664,0.427773,0.320799,p
0.346136,0.090238,0.627245,0.253344,0.448931,m
0.374772,0.67432,0.557651,0.286717,0.27763,p
0.408952,0.438437,0.705008,0.499757,0.269669,p
0.430001,0.451578,0.6529,0.256394,0.277565,m
0.412798,0.41988,0.723494,0.475549,0.246233,m
0.318396,0.344923,0.54934,0.835135,0.140553,m
0.332309,0.675613,0.247479,0.414686,0.361277,p
0.484592,0.633142,0.281444,0.419019,0.57111,p
0.324634,0.317432,0.520092,0.775757,0.320799,p
0.37959,0.484177,0.671817,0.272942,0.261005,m
0.831158,0.317144,0.409151,0.326781,0.451595,p
0.853491,0.432726,0.433771,0.422174,0.353884,p
0.437399,0.623465,0.67693,0.283207,0.281485,m
0.356064,0.322118,0.551237,0.559865,0.48062,m
0.343806,0.432083,0.864297,0.137765,0.320799,p
0.725773,0.190925,0.383507,0.378886,0.343377,p
0.43508,0.560836,0.30066,0.41133,0.24046,p
0.347924,0.418786,0.94705,0.140945,0.195358,p
0.362223,0.412497,0.602803,0.769382,0.701729,m
0.33728,0.389306,0.904089,0.204438,0.236474,p
0.501878,0.709941,0.546248,0.430976,0.28626,p
0.916878,0.189639,0.451331,0.397523,0.30368,p
0.375813,0.605298,0.749826,0.248864,0.259375,p
0.34413,0.339823,0.462016,0.6522,0.575634,m
0.442577,0.630513,0.691767,0.503072,0.272866,m
0.848945,0.303009,0.452766,0.521419,0.248099,p
0.40739,0.590141,0.264862,0.316018,0.290041,p
0.457069,0.68993,0.281244,0.629922,0.226567,p
0.301192,0.286734,0.429997,0.25727,0.181219,p
0.575913,0.579789,0.478278,0.642986,0.247563,p
0.406485,0.529784,0.560009,0.298875,0.358346,p
0.473919,0.681278,0.293488,0.325428,0.363947,p
0.316497,0.295939,0.467701,0.801513,0.154701,p
0.738199,0.34024,0.40078,0.395588,0.346153,p
0.465673,0.325087,0.683155,0.790793,0.500176,m
0.612792,0.609323,0.301525,0.419938,0.505245,p
0.432664,0.366176,0.809298,0.179136,0.421956,p
0.349367,0.3477,0.529891,0.839272,0.76528,m
0.780057,0.494223,0.306973,0.435279,0.410365,p
0.642775,0.324486,0.386361,0.393325,0.273194,p
0.615024,0.37075,0.394793,0.388992,0.281183,p
0.643965,0.311608,0.390469,0.378199,0.33884,p
0.472579,0.670132,0.287529,0.323625,0.294014,p
0.531316,0.719411,0.516746,0.307219,0.287958,p
0.315536,0.511152,0.564474,0.514267,0.320799,p
0.848781,0.35438,0.416731,0.300161,0.472361,p
0.404856,0.675559,0.542855,0.435075,0.320799,p
0.431051,0.302022,0.768048,0.236135,0.445788,m
0.856503,0.285461,0.595697,0.308255,0.299903,p
0.35421,0.390554,0.573674,0.66361,0.508201,m
0.517445,0.42232,0.423917,0.389786,0.34676,p
0.340756,0.399066,0.882341,0.209804,0.24206,p
0.434224,0.580389,0.282242,0.325318,0.360528,p
0.819856,0.334931,0.407468,0.432684,0.29881,p
0.530927,0.371136,0.872282,0.234723,0.256712,m
0.469267,0.654125,0.262384,0.417419,0.429391,p
0.641561,0.415599,0.436218,0.341594,0.309043,p
0.420764,0.458419,0.752162,0.262074,0.406438,p
0.34531,0.337581,0.527335,0.794449,0.162129,m
0.311018,0.255873,0.3341,0.465484,0.543715,m
0.506242,0.564376,0.479363,0.521021,0.506044,p
0.353876,0.581153,0.598805,0.47445,0.22943,m
0.14987,0.423298,0.306432,0.328141,0.338658,p
0.320133,0.352985,0.587726,0.79249,0.320799,m
0.311541,0.315313,0.516639,0.514262,0.480124,m
0.353331,0.339058,0.87636,0.544594,0.409032,p
0.264785,0.176343,0.217154,0.640949,0.150002,p
0.442297,0.583502,0.276596,0.412856,0.286575,p
0.324378,0.480535,0.854885,0.193568,0.320799,p
0.346657,0.347239,0.694273,0.537773,0.485557,m
0.355561,0.383145,0.775236,0.217609,0.240956,p
0.326415,0.489341,0.694815,0.520728,0.164169,p
0.927133,0.296029,0.342961,0.34289,0.333899,p
0.382105,0.621172,0.281983,0.319589,0.29716,p
0.447883,0.717646,0.527901,0.296928,0.283707,p
0.342648,0.484347,0.882911,0.209278,0.242144,p
0.338411,0.462757,0.911202,0.181762,0.320799,p
0.36929,0.355021,0.80418,0.526994,0.482445,m
0.336365,0.303763,0.456065,0.714401,0.738442,p
0.657078,0.418649,0.333797,0.384925,0.305535,p
0.507349,0.43063,0.754076,0.487853,0.393489,p
0.356459,0.433008,0.800065,0.236246,0.176531,m
0.311417,0.304938,0.465777,0.606017,0.320799,m
0.360002,0.782144,0.246956,0.462337,0.486692,p
0.541676,0.472288,0.306202,0.33105,0.347565,p
0.452502,0.670171,0.569881,0.539941,0.260409,m
0.45726,0.485865,0.683119,0.521205,0.493015,m
0.346632,0.603517,0.660343,0.525345,0.400257,p
0.255359,0.371695,0.25957,0.71788,0.128962,m
0.351072,0.445841,0.77156,0.524155,0.261242,p
0.370411,0.483751,0.290648,0.313797,0.273655,p
0.368321,0.584133,0.821619,0.188117,0.320799,p
0.336421,0.541512,0.691788,0.604072,0.194122,p
0.382319,0.766924,0.560368,0.461623,0.320799,p
0.678654,0.369353,0.430887,0.337845,0.307584,p
0.712434,0.411124,0.30707,0.399986,0.370726,p
0.330818,0.476565,0.728108,0.219199,0.254369,p
0.361683,0.406858,0.835407,0.212789,0.228588,p
0.348996,0.523348,0.805074,0.230192,0.320799,p
0.504544,0.507602,0.469379,0.434101,0.391976,p
0.331193,0.301831,0.442352,0.632754,0.666977,p
0.602236,0.62893,0.262462,0.410913,0.373217,p
0.44144,0.645706,0.699508,0.49364,0.274714,m
0.349373,0.426621,0.754076,0.534743,0.259215,p
0.333175,0.35928,0.616562,0.524982,0.649972,m
0.321671,0.318461,0.470865,0.770884,0.146002,m
0.305167,0.298507,0.493658,0.796664,0.176361,m
0.889633,0.316909,0.336218,0.383595,0.339998,p
0.488069,0.387264,0.334622,0.374608,0.34024,p
0.308973,0.292594,0.474583,0.308126,0.205947,p
0.339591,0.543961,0.645142,0.473166,0.260597,p
0.355096,0.302576,0.685855,0.681585,0.488376,m
0.340855,0.445329,0.914249,0.164162,0.227864,p
0.57556,0.442333,0.446309,0.325092,0.216863,p
0.528043,0.500386,0.729785,0.263922,0.283274,m
0.360046,0.485933,0.950076,0.193591,0.242659,p
0.396659,0.359225,0.675624,0.26978,0.409919,m
0.355365,0.309733,0.751409,0.587845,0.500336,m
0.503214,0.439785,0.325976,0.336285,0.307359,p
0.689193,0.341073,0.344486,0.378304,0.333905,p
0.440709,0.759108,0.263239,0.546356,0.262284,p
0.335133,0.440695,0.864671,0.206332,0.636232,p
0.327882,0.475359,0.720374,0.219769,0.250121,p
0.395458,0.35034,0.677725,0.60727,0.466475,m
0.512248,0.461779,0.318082,0.340829,0.305967,p
0.36404,0.510237,0.641686,0.488431,0.206506,p
0.349066,0.541781,0.477373,0.421583,0.296823,p
0.562956,0.485068,0.318537,0.388102,0.301065,p
0.317596,0.357598,0.711975,0.630287,0.320799,p
0.373597,0.543616,0.28502,0.323109,0.29552,p
0.735575,0.191471,0.402848,0.389901,0.287776,p
0.672246,0.16709,0.337348,0.337892,0.304596,p
0.349558,0.502724,0.758205,0.236399,0.320799,p
0.314587,0.36091,0.658195,0.688055,0.451016,p
0.308752,0.301851,0.415094,0.25404,0.573591,p
0.40206,0.767211,0.245506,0.557542,0.238631,p
0.68655,0.464267,0.501483,0.319989,0.371803,p
0.31044,0.329271,0.466631,0.217134,1,p
0.442484,0.589623,0.270537,0.31871,0.294956,p
0.24827,0.341193,0.536215,0.623541,0.067825,m
0.327967,0.362197,0.524687,0.784884,0.095946,m
0.550946,0.606108,0.281389,0.432155,0.52132,p
0.311212,0.341655,0.607765,0.572894,0.320799,m
0.347883,0.552922,0.47979,0.410914,0.287553,p
0.328946,0.363996,0.945883,0.582508,0.198107,m
0.329197,0.385923,0.871696,0.602402,0.615737,m
0.321623,0.303061,0.455936,0.220996,0.772192,p
0.468761,0.514412,0.313464,0.334068,0.348204,p
0.516028,0.625528,0.279986,0.407384,0.356112,p
0.898237,0.169441,0.397304,0.377847,0.33816,p
0.7885,0.292497,0.4175,0.3923,0.301744,p
0.363544,0.370206,0.701452,0.588505,0.320799,m
0.444858,0.573144,0.274759,0.723858,0.200193,p
0.462079,0.426933,0.427982,0.340244,0.336413,p
0.323508,0.434586,0.730535,0.250462,0.270709,p
0.350191,0.459106,0.56672,0.462075,0.271023,p
0.507566,0.637564,0.298972,0.323064,0.382116,p
0.419895,0.563672,0.452728,0.417956,0.255559,p
0.247057,0.344568,0.50844,0.754071,0.320799,m
0.337179,0.298931,0.58628,0.668389,0.124984,m
0.348435,0.444328,0.87533,0.199384,0.212589,p
0.799523,0.334534,0.336881,0.378872,0.335882,p
0.382827,0.375089,0.71553,0.646876,0.510256,m
0.750379,0.310019,0.34011,0.340675,0.337349,p
0.324615,0.311009,0.617492,0.720771,0.162987,p
0.350341,0.493578,0.827878,0.207746,0.320799,p
0.376513,0.510372,0.701249,0.249815,0.262677,p
0.387562,0.571051,0.266981,0.311723,0.288866,p
0.400969,0.508682,0.306137,0.39232,0.304334,p
0.470729,0.426288,0.312428,0.335774,0.320799,p
0.461385,0.503495,0.659692,0.489573,0.606487,m
0.344953,0.507951,0.618755,0.248017,0.320799,p
0.315812,0.291153,0.448198,0.628633,0.320799,p
0.566551,0.625291,0.504525,0.31606,0.370022,p
0.4083,0.502328,0.296408,0.402138,0.288646,p
0.319436,0.301111,0.487893,0.500789,0.662803,p
0.579818,0.368043,0.394841,0.386721,0.343005,p
0.316546,0.347462,0.566922,0.358756,0.320799,m
0.544604,0.465625,0.427139,0.336264,0.348733,p
0.501747,0.354771,0.722762,0.638557,0.482367,m
0.370955,0.406107,0.620115,0.54779,0.832573,m
0.713104,0.286342,0.390902,0.398756,0.30445,p
0.883472,0.328769,0.410421,0.395285,0.39232,p
0.517244,0.664726,0.489245,0.531352,0.243334,m
0.589269,0.323343,0.821633,0.249826,0.273158,p
0.765544,0.356867,0.440083,0.450834,0.288674,p
0.355658,0.387223,0.600824,0.619595,0.515696,m
0.425831,0.757599,0.551038,0.285814,0.371741,p
0.509186,0.625317,0.285056,0.411566,0.261549,p
0.326112,0.370733,0.520939,0.669755,0.320799,p
0.327052,0.328776,0.802621,0.217809,0.401759,p
0.388312,0.705283,0.225025,0.293303,0.320799,p
0.417694,0.682386,0.25972,0.314495,0.320799,p
0.751872,0.290316,0.400315,0.409971,0.301099,p
0.315466,0.327882,0.584116,0.721813,0.183197,m
0.362234,0.768617,0.244689,0.451072,0.273475,p
0.465078,0.54736,0.432697,0.413727,0.279726,p
0.345838,0.552589,0.271742,0.438076,0.290214,p
0.51868,0.686872,0.536932,0.479864,0.277024,p
0.330609,0.459031,0.892787,0.213796,0.217232,p
0.340676,0.596495,0.530435,0.672712,0.217431,m
0.370171,0.566255,0.301358,0.409304,0.298259,p
0.865871,0.177037,0.389661,0.380201,0.334595,p
0.39455,0.659887,0.565998,0.270874,0.277251,p
0.362755,0.683795,0.762901,0.265027,0.276596,m
0.627473,0.410044,0.400327,0.39301,0.354651,p
0.777552,0.406024,0.459417,0.480534,0.422749,p
0.347233,0.362775,0.50834,0.635795,0.100886,m
0.304224,0.284335,0.431579,0.217914,0.320799,p
0.394932,0.659021,0.269163,0.415489,0.374294,p
0.219509,0.10284,0.571282,0.238561,0.240971,m
0.335982,0.421971,0.776841,0.24154,0.255442,p
0.388098,0.609533,0.551739,0.447178,0.368881,p
0.310286,0.342954,0.421297,0.526617,0.71111,m
0.328155,0.350543,0.594898,0.676202,0.220906,p
0.336104,0.401573,0.692694,0.187769,0.646875,m
0.330893,0.3648,0.562192,0.638911,0.320799,m
0.805144,0.335212,0.33761,0.378282,0.30838,p
0.328717,0.313729,0.493074,0.615222,0.320799,m
0.305186,0.428199,0.306821,0.500474,0.260033,p
0.311743,0.288629,0.465265,0.770129,0.320799,p
0.678358,0.191085,0.445771,0.710217,0.207639,p
0.725623,0.29388,0.53111,0.690195,0.228108,p
0.318672,0.377645,0.551423,0.773351,0.320799,m
0.313358,0.34028,0.535411,0.866424,0.129662,m
0.695217,0.35366,0.422527,0.409335,0.222622,p
0.880672,0.190061,0.40014,0.340269,0.341324,p
0.331037,0.440346,0.488696,0.580462,0.615942,m
0.518878,0.448656,0.449089,0.443915,0.223177,p
0.719079,0.464822,0.492764,0.516816,0.270656,p
0.376205,0.694134,0.545579,0.289589,0.361609,p
0.568513,0.546485,0.303647,0.330031,0.302616,p
0.348387,0.333732,0.509452,0.64635,0.320799,m
0.481005,0.515195,0.290075,0.478705,0.448483,p
0.302344,0.278076,0.42661,0.252289,0.320799,p
0.333322,0.35065,0.567089,0.661066,0.170851,m
0.565873,0.628143,0.292763,0.403222,0.264914,p
0.324497,0.451054,0.711609,0.245624,0.268235,p
0.424087,0.480416,0.462419,0.402912,0.300487,p
0.329111,0.32693,0.530297,0.855597,0.320799,p
0.329483,0.338783,0.658551,0.500104,0.320799,m
0.355791,0.305248,0.540008,0.797621,0.174863,p
0.384428,0.576723,0.292177,0.402108,0.290254,p
0.471086,0.502284,0.578208,0.234083,0.270344,m
0.485081,0.732586,0.523242,0.29428,0.282279,m
0.327335,0.366601,0.540479,0.640334,0.128036,m
0.62143,0.33254,0.341484,0.391574,0.272681,p
0.498088,0.724889,0.548716,0.293973,0.356733,p
0.38864,0.768811,0.608741,0.497197,0.261241,p
0.4214,0.336532,0.637886,0.798052,0.621885,m
0.635184,0.578718,0.486871,0.317996,0.295559,p
0.402506,0.776389,0.270397,0.297559,0.26835,p
0.395117,0.330281,0.81916,0.613111,0.459875,m
0.748752,0.344456,0.333834,0.376864,0.311997,p
0.480869,0.647843,0.282786,0.271856,0.545174,p
0.368279,0.664677,0.285824,0.313024,0.272455,p
0.578317,0.472277,0.322651,0.390475,0.354014,p
0.404418,0.667233,0.574733,0.286741,0.320799,p
0.310356,0.311875,0.466266,0.463678,0.244557,m
0.822167,0.315203,0.338959,0.343166,0.308624,p
0.327155,0.482188,0.736943,0.210525,0.236219,p
0.811559,0.479402,0.430925,0.330853,0.302548,p
0.612844,0.36556,0.389742,0.390356,0.276646,p
0.429938,0.622157,0.276009,0.2765,0.688876,p
0.310029,0.30421,0.516497,0.528954,0.320799,m
0.31477,0.300802,0.465677,0.596822,0.320799,p
0.346854,0.319717,0.719719,0.555367,0.610319,p
0.348917,0.521139,0.796962,0.227664,0.249802,p
0.31335,0.344649,0.468675,0.483244,0.885562,p
0.335817,0.388852,0.540367,0.883576,0.320799,m
0.733386,0.442228,0.572393,0.468906,0.285111,p
0.691215,0.46942,0.450054,0.3274,0.250877,p
0.761705,0.334869,0.419546,0.342625,0.343072,p
0.487228,0.620525,0.525487,0.506197,0.211887,p
0.342666,0.378345,0.707342,0.556232,0.320799,p
0.306347,0.29249,0.465244,0.496662,0.320799,p
0.329972,0.511926,0.585922,0.475849,0.320799,p
0.333154,0.29561,0.513527,0.793804,0.657,m
0.392168,0.819586,0.239195,0.303072,0.320799,p
0.308281,0.295976,0.488413,0.161233,0.320799,p
0.693681,0.346751,0.340654,0.388518,0.308031,p
0.433382,0.382592,0.402061,0.377821,0.341975,p
0.469972,0.521977,0.725488,0.50068,0.26902,m
0.705807,0.43534,0.313468,0.341263,0.320799,p
0.355616,0.47027,0.555112,0.490596,0.415996,m
0.430274,0.531125,0.298559,0.434282,0.226901,p
0.325834,0.323567,0.880225,0.204952,0.42058,p
0.328403,0.372635,0.614703,0.847122,0.160714,p
0.380483,0.56641,0.595456,0.288606,0.252694,m
0.548935,0.507686,0.682778,0.299353,0.287973,p
0.322805,0.397115,0.46515,0.607647,0.542065,m
0.31038,0.337086,0.482564,0.54989,0.520644,p
0.621582,0.674991,0.279663,0.442965,0.271508,p
0.312668,0.342785,0.467012,0.521898,0.503323,p
0.445613,0.517886,0.308296,0.397846,0.285909,p
0.363588,0.510754,0.643348,0.491521,0.201108,p
0.313112,0.278679,0.469005,0.670395,0.629382,p
0.328713,0.30378,0.487296,0.745398,0.713605,m
0.500061,0.369176,0.412752,0.334964,0.351173,p
0.533596,0.447103,0.427977,0.408081,0.295763,p
0.390029,0.578836,0.254697,0.298787,0.261158,p
0.555709,0.471041,0.302661,0.327591,0.297816,p
0.449793,0.633124,0.273498,0.322606,0.296151,p
0.357308,0.547582,0.503998,0.44974,0.320799,p
0.7518,0.378874,0.574803,0.296199,0.290217,p
0.335886,0.410693,0.991213,0.18969,0.23008,p
0.375431,0.601398,0.480511,0.47601,0.2927,p
0.381549,0.312701,0.704301,0.598753,0.230835,m
0.816461,0.47512,0.310242,0.515488,0.276085,p
0.316309,0.342545,0.661749,0.628388,0.320799,p
0.366911,0.678064,0.578616,0.24944,0.320799,p
0.332255,0.427639,0.759173,0.599675,0.320799,p
0.308491,0.295802,0.461908,0.110751,0.320799,p
0.355715,0.324889,0.845687,0.567047,0.559977,m
0.335068,0.407939,0.98192,0.184646,0.230779,p
0.327213,0.472335,0.680018,0.240027,0.271753,p
0.363499,0.548692,0.619496,0.468364,0.251475,p
0.411522,0.458586,0.805745,0.629005,0.216321,m
0.378673,0.610581,0.698463,0.225231,0.320799,p
0.325351,0.296273,0.46813,0.179784,0.704819,p
0.588859,0.337847,0.342262,0.378845,0.337881,p
0.768082,0.281645,0.399698,0.406443,0.302163,p
0.757577,0.186368,0.342049,0.380102,0.308568,p
0.312156,0.322674,0.186351,0.723819,0.122495,m
0.307532,0.294583,0.507117,0.676248,0.216348,p
0.349167,0.458912,0.592294,0.481557,0.191639,p
0.932721,0.329053,0.416355,0.461857,0.290255,p
0.419282,0.34611,0.639107,0.484939,0.433497,m
0.318823,0.345123,0.65246,0.649395,0.14185,m
0.553629,0.683848,0.268172,0.448662,0.414305,p
0.643763,0.624588,0.272922,0.328735,0.300139,m
0.325833,0.342993,0.565906,0.518599,0.620621,m
0.647409,0.519541,0.511385,0.320487,0.359972,p
0.412894,0.496461,0.562917,0.261472,0.724995,p
0.336054,0.454933,0.510091,0.55471,0.320799,m
0.321962,0.320237,0.655301,0.58583,0.066698,p
0.374919,0.79841,0.239961,0.293382,0.282334,p
0.31507,0.330048,0.624669,0.569326,0.21755,p
0.311153,0.305461,0.488554,0.781126,0.162806,m
0.297794,0.199696,0.439129,0.495653,0.320799,p
0.336473,0.786992,0.263323,0.642115,0.226868,p
0.347825,0.760719,0.25077,0.425615,0.36826,p
0.501909,0.533509,0.314628,0.334232,0.345793,p
0.679341,0.42717,0.333203,0.383653,0.306421,p
0.401219,0.407875,0.708994,0.63971,0.636445,m
0.42025,0.626746,0.239129,0.301969,0.284696,p
0.500586,0.508885,0.309662,0.435168,0.662143,p
0.490197,0.482586,0.694437,0.253357,0.532052,m
0.793796,0.323952,0.614476,0.283793,0.285359,p
0.667764,0.473693,0.321521,0.340019,0.342445,p
0.32457,0.375131,0.714118,0.610461,0.320799,p
0.489133,0.472177,0.605647,0.61069,0.152972,m
0.318391,0.384575,0.701539,0.815948,0.15269,p
0.540989,0.402638,0.441697,0.418784,0.279903,p
0.421765,0.496652,0.299088,0.332772,0.340441,p
0.569954,0.612167,0.264953,0.234734,0.320799,p
0.353582,0.724607,0.255299,0.427507,0.285876,p
0.725893,0.293918,0.531091,0.690685,0.227895,p
0.352326,0.397822,0.703947,0.56241,0.45865,p
0.347102,0.446829,0.800276,0.221442,0.211538,p
0.309331,0.293012,0.425946,0.466866,0.203591,p
0.314296,0.371769,0.494398,0.819398,0.320799,m
0.860011,0.308888,0.33843,0.378993,0.307576,p
0.353372,0.327444,0.795071,0.538048,0.413518,m
0.31167,0.320661,0.535759,0.554919,0.320799,m
0.500035,0.558527,0.45768,0.504245,0.48727,p
0.362275,0.548753,0.595571,0.475768,0.263679,p
0.790352,0.291554,0.340816,0.341848,0.338263,p
0.858791,0.35276,0.418143,0.556351,0.270602,p
0.525494,0.667455,0.570842,0.488448,0.27496,p
0.451558,0.636122,0.26984,0.410349,0.288994,p
0.336486,0.651971,0.500162,0.773567,0.184823,p
0.313042,0.33267,0.656813,0.614652,0.233269,p
0.904645,0.183406,0.396792,0.341599,0.336402,p
0.322382,0.315546,0.498151,0.725571,0.131891,m
0.448224,0.623435,0.267105,0.314625,0.292405,p
0.419847,0.332633,0.768526,0.224627,0.418253,m
0.340103,0.431284,0.636763,0.250215,0.320799,p
0.343896,0.32825,0.432397,0.650507,0.533012,m
0.121802,0.091618,0.304296,0.324413,0.292845,p
0.361292,0.503863,0.607403,0.464466,0.253728,p
0.416322,0.358909,0.861485,0.178544,0.427448,p
0.378384,0.298828,0.736475,0.917792,0.146551,m
0.335164,0.352329,0.858479,0.181568,0.414812,p
0.332264,0.616178,0.531704,0.477064,0.26088,p
0.460226,0.496419,0.316738,0.335886,0.345976,p
0.392184,0.848797,0.232349,0.434417,0.27988,p
0.647416,0.468307,0.320516,0.335326,0.305467,p
0.273058,0.354878,0.626013,0.747576,0.320799,m
0.325379,0.43752,0.645652,0.266586,0.320799,p
0.367835,0.805875,0.260848,0.435555,0.4902,p
0.386547,0.597517,0.543172,0.495701,0.219701,m
0.312001,0.30978,0.261291,0.872123,0.132903,p
0.31419,0.364996,0.797791,0.156746,0.320799,p
0.362371,0.392621,0.875709,0.547312,0.247193,p
0.728625,0.300556,0.490347,0.589932,0.236683,p
0.309396,0.324937,0.140528,0.757387,0.320799,p
0.60961,0.188113,0.411787,0.393385,0.295538,p
0.358146,0.392395,0.866366,0.226335,0.450121,p
0.689387,0.454149,0.498702,0.319864,0.368327,p
0.46629,0.731271,0.278469,0.454498,0.474884,p
0.425873,0.856013,0.231085,0.301979,0.285724,p
0.50413,0.519062,0.303513,0.40034,0.297519,p
0.793758,0.363223,0.329507,0.418838,0.297793,p
0.334126,0.41978,0.83816,0.18934,0.24655,p
