@relation banana-weka.filters.unsupervised.instance.Randomize-S29-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1

@attribute f1 numeric
@attribute f2 numeric
@attribute class {m,p}

@data
-0.3811,-0.9174,p
-1.2476,0.9846,p
1.3211,-0.3108,m
0.9189,0.7975,p
-0.4151,-1.2959,p
1.0458,0.219,p
-1.6927,-1.1964,m
-0.7981,-1.2081,p
-1.8239,0.885,p
-0.6148,-0.9697,p
0.6052,1.8559,m
-0.2188,0.1281,m
-0.4434,1.8565,p
0.3159,1.431,m
-1.7664,-0.9229,m
1.0585,0.9134,p
-0.9738,0.5111,m
-0.0765,-1.1186,p
-1.2276,-0.8059,m
-0.2319,0.6257,m
0.1516,1.5321,p
-0.4482,0.9096,p
0.6797,0.7024,p
-0.7786,-1.2011,p
-1.9026,0.8563,p
-0.5504,0.236,m
-1.8239,-0.8986,m
-0.68,0.314,m
-1.2076,-0.8543,m
-0.0242,-0.6591,m
0.137,1.6869,p
1.5015,0.5405,p
0.1763,1.9386,p
-1.097,-1.1672,p
1.089,1.4901,m
-0.553,-0.687,m
1.2223,-0.0466,p
-1.1693,1.0813,p
-0.9597,0.6436,p
-0.5403,-0.6014,m
0.7619,0.1249,m
-0.1008,-0.1215,m
1.3878,0.0609,p
-1.2034,0.932,p
0.7471,-1.047,m
1.6759,-0.2933,p
-1.1641,1.0255,p
0.0291,-1.1171,p
1.2886,0.2829,p
1.5659,-0.3889,p
-0.5355,1.1943,p
0.8376,1.5,p
0.4403,0.2463,m
2.6891,1.1175,m
1.2609,0.4619,p
-1.4618,-0.2978,m
0.4966,1.2656,p
-0.8539,-0.3786,m
-0.6061,-0.5461,m
-0.7168,-1.0265,p
1.6326,0.4755,p
-1.0835,0.1136,m
0.417,-1.543,p
2.323,1.3238,m
-0.0541,-1.3084,p
0.3077,-1.3379,p
-0.6096,-0.3059,m
-0.2516,0.6231,m
1.2687,-0.519,p
1.2669,0.3012,p
-0.5219,0.206,m
0.8017,0.4309,m
-1.2278,-0.9769,p
-0.4508,-1.3356,p
0.2215,0.1475,m
-0.372,1.5418,p
-0.7613,-1.4417,p
1.1782,-0.3347,m
-0.2396,1.7155,m
-1.5241,-1.1513,m
1.4084,0.319,p
0.8792,1.0309,p
-1.9247,-1.1742,m
0.3779,-0.0609,m
0.0727,-1.4624,p
1.4854,0.3652,p
-0.8148,-0.6817,m
1.8582,-0.3601,p
-0.889,-0.8841,p
0.9754,-1.3444,m
0.3786,1.3659,p
0.2538,-0.8622,p
-0.3658,-1.5177,p
-0.238,0.1259,m
-0.11,-1.2078,p
1.2721,-0.5733,m
-0.7681,-0.9093,p
-0.6964,-1.2043,p
-0.0536,1.5981,p
-1.5133,-0.6264,m
0.3669,-0.4511,m
0.5236,0.2827,m
-0.2432,-1.244,p
-0.0611,-1.4008,p
-1.4191,-0.0747,m
-0.4237,2.0118,p
1.3496,-0.1767,p
0.0965,-1.1019,p
0.7675,-0.9175,m
-1.6674,-1.7322,m
1.1426,-0.0829,p
-1.3393,0.8685,p
-0.1702,1.1771,p
-0.7455,-0.9296,p
-0.1344,-1.0963,p
-0.3395,0.8058,m
0.7404,1.1954,m
0.1218,-0.041,m
0.9231,1.5393,m
-1.1516,0.7709,p
1.4437,1.3848,m
1.3447,1.4392,m
-1.0089,-1.2675,m
-1.8359,-0.8458,m
1.3595,-0.1174,p
1.2856,-0.1506,p
0.8344,1.2358,p
-0.7401,-1.5252,p
1.1084,0.0482,p
-0.4833,1.156,p
-0.2788,-1.2465,p
1.0967,0.1312,p
-0.1473,1.8524,p
0.0991,-1.0503,p
1.3312,0.4058,p
1.0126,-0.9346,m
-0.4991,-0.2408,m
0.92,-0.7171,m
-0.3801,-1.3387,p
1.308,0.1697,p
-0.3061,2.2761,p
-0.1307,1.7603,m
-0.5834,-0.7431,p
-0.8425,-1.0797,p
-0.403,-0.4881,m
-0.896,0.2072,m
-1.9403,-1.6095,m
-0.7788,1.0888,p
-0.7583,0.7936,p
0.3244,1.6826,m
-2.143,-0.4758,m
0.8113,1.0742,p
0.524,-0.2306,m
-0.9679,-0.2264,m
-1.4104,-0.8558,m
-1.0634,-1.0668,p
0.5778,-0.6219,m
0.3166,-0.0233,m
-1.6112,-1.1314,m
-0.4963,1.0288,p
-1.5472,-0.6102,m
-0.4128,0.0554,m
-0.6308,-0.8668,p
-1.3421,-0.4625,m
0.2935,-1.4972,p
-1.3536,-0.5701,m
-0.3099,1.4459,p
0.4465,-1.1792,p
-0.3851,-0.7336,m
-2.0447,0.1308,p
0.3999,-1.3936,p
-0.7945,1.0697,p
-0.4511,1.7167,p
1.1343,-1.2686,m
-0.8468,-0.8963,p
0.3828,-0.9872,p
0.4457,-1.0716,p
1.2136,1.3146,m
-0.8766,-1.0814,p
0.894,-0.9915,m
-1.5639,0.5137,p
0.3803,-1.3477,p
-1.2504,-0.2859,m
-0.3813,-1.0835,p
-0.2608,0.2041,m
-0.4818,-0.4853,m
0.1339,-1.1781,p
0.1946,-1.2742,p
0.6463,-0.9319,m
-1.4516,-1.2901,m
-1.3112,0.0072,m
0.3178,0.6209,m
-3.0898,-0.8317,p
-1.6449,-1.2692,m
-0.2602,-1.2337,p
-0.95,0.1435,m
-0.3843,-1.0805,p
-1.1657,-0.9505,m
-0.5182,-0.9143,p
1.4271,0.5698,p
-0.0262,-1.1784,p
0.3475,0.4143,m
1.6498,0.0404,p
1.7183,-0.793,p
-0.2588,0.4955,m
0.6977,-0.6551,m
-0.5394,1.4054,p
1.5149,-0.3551,p
0.4272,1.9907,p
-0.4148,0.4628,m
-0.2304,1.0815,p
0.862,-1.2353,m
0.6269,0.125,p
0.1675,-0.7926,m
-0.116,0.0815,m
-1.4519,-0.1668,m
0.5082,-0.3312,m
1.2903,-0.4986,p
-0.3722,-1.1075,p
0.2888,1.0065,p
1.6683,-1.7659,m
-0.655,-1.4398,p
-0.226,-1.0938,p
0.6404,1.3521,p
2.4405,1.3708,m
1.2106,-0.1318,p
-0.5093,-0.9322,p
-0.1135,0.8458,m
-1.1161,-1.1741,p
0.3783,0.9867,p
0.7836,1.388,p
1.2465,-0.1184,p
-0.4126,-0.0275,m
1.8502,-0.5581,p
-0.5991,1.2469,p
-1.9454,-0.1596,m
0.187,-1.0229,p
-0.372,-1.3844,p
-0.5674,-1.1443,p
-0.1876,-0.9978,p
0.5525,1.043,p
-0.7423,-1.022,p
1.314,0.1178,p
0.4706,-0.4448,m
1.2669,-0.4406,p
-0.0779,-0.9672,p
-0.1478,-1.3709,p
1.571,1.4349,m
0.0786,1.6299,p
-1.6759,0.9298,p
0.5018,-0.5364,m
1.3605,-0.4254,p
1.0684,-0.0433,p
-1.5373,0.5026,p
1.2234,-0.3445,p
0.9297,0.6497,p
-0.6806,-0.586,m
1.3537,-0.5183,p
0.99,1.0168,p
-0.5979,1.2203,p
0.7932,0.8362,p
-0.3336,-1.3381,p
-1.5045,-1.1403,m
-0.1966,0.5442,m
0.262,-1.1583,p
0.7072,0.9477,p
0.0236,-1.0671,p
-0.7242,-1.4823,p
0.9317,0.5013,p
-0.5135,-1.0719,p
0.2072,-1.3811,p
-0.4317,1.1333,p
1.3129,-1.0823,m
0.303,-1.1843,p
-0.2685,0.9609,m
1.0766,-1.8325,m
-1.666,-0.8754,m
-1.4377,-0.2252,m
1.1711,0.4071,p
-0.7109,0.4654,m
2.3478,1.2055,m
1.4625,-0.4167,m
2.2132,1.0218,m
-0.2938,-1.5418,p
-1.5672,-0.2048,m
-0.016,-1.2567,p
1.0343,0.8054,p
0.5243,-0.6481,m
-1.1245,0.5594,m
-0.7837,0.9687,p
0.2988,1.519,p
-0.299,-1.4018,p
-0.7697,0.3643,m
-0.4075,0.6022,m
-0.2546,-0.142,m
0.5982,0.1326,m
-0.218,2.09,p
0.636,0.7557,p
0.2989,-0.8195,p
-0.835,0.6705,p
0.3359,0.6108,m
0.0971,1.5843,m
0.3536,1.0631,p
-0.6331,-0.6982,m
0.2015,-1.3741,p
1.249,-1.3761,m
0.5925,0.9731,p
0.9957,1.0395,p
-1.9317,0.6032,p
-0.3762,1.3328,p
1.5724,-0.1141,p
0.0439,2.034,m
1.0635,0.6291,p
-0.3455,-1.4985,p
-0.1385,-1.2658,p
1.2002,-0.944,m
-0.9751,-0.2734,m
-1.3001,0.6512,m
-0.5667,-1.699,p
0.6209,1.483,m
1.0433,0.2848,p
0.938,-0.2552,m
1.0929,-1.2365,m
-0.652,-1.5437,p
-0.4459,-1.2756,p
1.2268,-2.1991,m
0.5755,-1.0477,m
0.1908,-1.2942,p
0.7483,-0.5584,m
-1.0922,0.5313,p
0.3053,1.6324,m
0.8963,1.5803,m
-0.8545,1.2197,p
-1.8831,-0.4541,m
0.405,-1.2003,p
-0.3662,-0.8816,p
-0.2468,0.7748,m
0.4148,-1.0031,p
-0.5162,1.4554,p
-2.1887,0.0991,p
0.6799,0.7392,p
0.7509,0.6081,p
0.4226,0.5983,m
-0.9529,1.0564,p
-0.3035,1.4964,p
0.1977,-1.4116,p
-0.5261,1.2576,p
0.1775,-1.3731,p
0.0386,-1.2587,p
1.4456,0.2726,p
-0.4873,-0.5356,m
0.9834,0.6106,p
0.9043,1.1523,p
1,1.6942,m
0.4033,-0.9971,p
-1.0113,-0.7707,m
-0.4457,-1.5291,p
0.3143,1.5399,p
0.3352,1.9903,p
0.5288,0.1333,p
1.8792,0.1158,p
-0.8009,-0.2399,m
-1.2855,-0.2636,m
0.3397,-1.0257,p
1.4494,-1.2518,m
-1.4247,0.8298,p
0.3293,0.606,p
1.742,0.1947,p
0.4774,-1.2366,p
-0.3748,1.3646,p
-1.2199,1.1193,p
1.0347,-0.8053,m
0.4697,-0.7646,m
-0.314,-0.7197,p
0.7223,0.3682,p
1.0937,-0.5378,m
-0.3028,-0.8833,p
-0.2084,0.332,m
-0.9814,-1.0417,p
-0.5802,-0.5791,m
-1.3702,0.15,m
-0.4272,-0.4855,m
0.7241,-0.574,m
-1.0334,-1.0923,p
-0.0202,-1.264,p
-0.678,-1.3248,p
0.7398,0.053,m
1.0655,0.3987,p
-1.0811,-0.9522,p
-1.5099,0.4814,p
-0.7044,-0.8017,p
0.1259,0.8188,p
0.1391,-1.0073,p
1.0756,-0.1326,p
0.414,0.1414,m
0.5835,-0.2117,m
-1.2301,-0.3357,m
1.1027,0.2532,p
-0.1056,-0.3158,m
-1.1482,-0.5454,m
1.4338,-1.2053,m
-0.2544,-1.3678,p
0.0413,0.3451,m
0.2901,0.5913,p
0.6783,0.9609,p
-1.0163,0.6187,p
-0.5214,0.7263,m
0.4562,0.2778,m
1.1467,-1.5596,m
-2.3736,-0.01,p
1.6438,-0.1518,p
-1.3734,-0.1234,m
-1.0423,0.6792,p
-0.0814,2.1771,m
-1.2352,0.3234,m
-0.1032,0.0369,m
0.1297,1.4128,p
0.8355,1.245,p
1.0909,1.2127,p
0.7854,0.0481,m
-0.5324,-1.169,p
0.5147,2.2136,p
-1.3378,-0.4187,m
-0.1347,0.0707,m
0.5224,1.46,p
-1.5231,0.3878,p
-0.2374,-0.0378,m
0.523,-1.3835,p
0.0543,-0.9672,p
1.0071,0.8648,p
2.3439,1.1796,m
-0.0552,0.8821,m
-1.858,-1.4675,m
0.7552,0.22,m
0.4237,1.6423,m
-1.6376,-1.9116,m
1.3317,-0.0802,p
1.4514,-0.26,p
0.7702,1.3978,p
-0.5899,-1.2336,p
0.4238,0.4711,p
-2.5625,-0.0784,p
0.5139,0.7148,p
-0.0261,-1.3766,p
-0.9486,1.0027,p
-0.4117,-0.6889,p
0.6783,0.3353,p
0.9425,0.2478,p
-0.4164,-0.9411,p
1.064,0.8423,p
0.4977,0.5672,p
-0.9733,-0.126,m
1.1915,0.1126,m
0.4393,-1.0907,p
0.5686,-0.5383,m
-0.6853,0.7275,m
-1.5943,0.9132,p
0.8749,1.8188,m
-0.0897,-0.1154,m
1.2559,-0.1807,m
0.2697,0.0491,m
0.7998,1.5644,p
-0.658,-1.3068,p
-0.8715,-0.8254,m
-0.4143,-1.2797,p
-1.0833,-1.2987,p
1.7061,1.1716,m
-0.4994,-0.8577,p
0.1685,1.7039,p
0.3907,-1.4161,p
0.0071,-0.924,p
-0.1562,-1.1636,p
0.669,0.9804,p
-1.7791,-1.4895,m
-1.8422,-1.2294,m
-0.1256,-1.6723,p
0.0737,0.1238,m
-1.2675,-0.7038,m
0.6896,0.7454,p
-0.9433,-1.2588,p
1.2429,0.5545,p
1.4055,0.6067,p
0.4323,0.7492,p
1.3247,0.3765,p
0.4151,0.9865,p
-1.0689,-1.1107,m
-0.5154,0.6246,m
2.3638,1.3306,m
-0.5806,-1.3361,p
-1.9436,0.832,p
-0.6605,0.9652,p
1.3942,0.5044,p
-0.7951,-1.4251,p
-0.5813,1.3584,p
1.0082,0.8292,p
-0.4463,-0.8613,p
0.3036,-0.0039,m
1.2006,-0.9481,m
-0.7226,0.6334,p
-1.8514,0.5448,p
-0.2263,-1.0585,p
-0.648,-0.7133,m
-1.7046,-0.5536,m
0.6458,0.7782,p
-0.0063,-0.9594,p
1.2165,-1.4589,m
-0.9036,-0.2026,m
0.4708,2.029,p
-0.9668,0.5923,p
-0.3809,1.4088,p
-0.3466,-1.1507,p
0.4663,0.2811,m
1.0939,-1.3729,m
-0.4806,-0.9045,p
-1.481,-1.2305,m
0.9547,-0.0158,p
-1.565,-0.1719,m
-1.034,1.0068,p
-0.4867,-0.7974,p
-1.5685,-0.5606,m
0.279,0.1493,m
0.7637,0.4692,p
1.3262,-0.0673,p
0.5865,-0.311,m
0.3951,-1.0367,p
0.4402,-0.9358,p
-1.9909,-0.9121,m
2.1248,1.0717,m
-0.6633,-1.4696,p
-0.1164,-1.2315,p
1.4231,1.493,m
0.6196,-0.9862,m
1.6215,1.1897,m
0.7642,1.9759,m
1.3136,1.0686,p
-1.0246,0.8489,p
-0.2347,0.3516,m
-0.4352,-1.0762,p
-0.9954,-0.9371,p
0.2891,0.5981,m
-1.0963,0.1449,m
1.2717,0.4955,p
-0.0175,-1.214,p
1.5375,-0.1935,p
-0.1037,-1.0946,p
-0.5226,-1.3057,p
0.1046,0.1028,m
-1.4029,-0.1068,m
-0.6368,0.9422,m
1.2375,0.3104,p
-0.4945,-0.7194,p
-0.6389,1.2811,p
-0.5047,1.1664,p
-0.8605,-1.2658,p
-1.2745,0.1837,m
-0.9736,1.0495,p
0.0698,-1.2545,p
1.5845,-1.2893,m
-1.896,-1.4577,m
-0.2388,-1.4153,p
1.2113,0.6422,p
-0.0172,-1.0336,p
2.1979,0.9354,m
-0.8029,-1.0883,p
0.1501,0.4415,m
-0.7832,0.9313,p
-1.2774,-1.1232,m
1.1,1.376,m
-0.9715,-1.0636,p
1.3183,0.2177,p
0.8087,0.7407,p
-0.1515,-1.1131,p
-1.0786,1.0128,p
-1.881,-1.2606,m
0.7528,0.7811,p
0.6164,-1.0708,m
-1.5817,-1.2546,m
-1.5173,0.9461,p
2.5261,1.4978,m
-1.3811,-1.0837,m
0.6132,1.352,p
-0.9027,-0.9877,p
-1.1998,-0.8256,m
-0.5827,-1.0538,p
0.1213,1.631,p
1.177,-0.2767,p
0.1833,-1.1636,p
-0.9745,-1.4334,p
-0.8789,0.4992,m
-1.6236,0.2128,p
-0.7142,-1.6532,p
-1.7111,-0.3186,m
-0.1843,-0.0314,m
-1.5143,-0.1931,m
2.5945,-1.1546,p
-1.0715,-0.039,m
0.9767,0.5973,p
1.1137,1.3264,m
-0.4607,0.3427,m
-0.6315,1.3502,p
0.3549,-0.2223,m
-0.5822,-0.5869,m
0.8673,-1.1886,m
1.192,-1.3339,m
0.2329,-1.2918,p
-1.5537,0.5879,p
0.1189,-1.2797,p
-2.0407,0.4012,p
0.562,0.1717,m
0.8027,0.3494,p
1.2232,0.8344,p
-1.4329,-1.1823,m
0.6585,-0.057,m
0.3773,0.1983,m
-0.2981,0.1584,m
-0.2637,-1.1366,p
-1.5023,0.0847,m
-0.2106,-0.3339,m
-0.718,-1.2542,p
0.4301,-0.6543,m
-0.8632,0.1742,m
-0.495,1.3084,p
-0.1479,1.6028,p
-0.0662,-0.4791,m
-0.3474,-0.5561,m
-0.9587,0.4104,m
-0.5972,-1.5972,p
0.0292,-1.213,p
-0.59,-0.3284,m
1.4431,-0.0447,p
-0.4721,-1.1575,p
-0.9615,1.0012,p
-1.8359,-0.3656,m
-0.4519,0.5242,m
-1.2634,-0.2959,m
-0.0957,-1.055,p
-0.5985,-1.3769,p
-0.0247,-1.4955,p
-1.5517,-0.7438,m
1.1152,-0.4472,m
-1.449,-0.0461,m
-0.0163,-1.0743,p
0.6252,1.3757,m
0.0496,-1.0502,p
0.6127,-0.0651,m
0.1985,-0.8605,p
1.0749,0.4379,p
-0.875,0.5912,m
1.1937,0.5542,p
0.9154,-1.2739,m
0.0381,0.167,m
-0.5603,-1.1212,p
0.2602,1.9132,p
-0.7158,-0.1935,m
0.7072,-0.7778,m
-0.5325,1.217,p
1.1571,0.847,p
1.2977,0.6481,p
0.8634,0.7648,p
2.0627,-0.4815,p
1.2897,-0.6567,m
-1.0971,0.7372,p
-1.1088,-0.4397,m
-0.9523,0.0004,m
0.4648,-1.258,p
0.0179,-1.0103,p
1.0635,-0.6901,m
0.8542,1.1491,p
-0.2225,2.4653,p
0.2165,-0.9613,p
0.2378,-0.5509,m
-0.1586,-0.1198,m
0.1078,-1.2076,p
1.141,-0.286,m
0.3442,0.9076,p
1.144,0.866,p
-1.5613,-1.0499,m
0.8342,-0.5837,m
0.6774,0.1079,m
0.4239,0.0533,m
0.4448,0.1351,m
-0.951,-1.3011,p
-1.2007,-1.0237,p
-0.639,-0.9379,p
-1.5491,0.3856,p
-0.2261,-1.4539,p
-1.7368,0.3667,p
1.0489,0.4441,p
0.3682,-0.8557,p
1.7862,-0.1016,p
0.4048,1.931,p
1.0997,1.5757,m
0.4939,-1.0142,p
-1.4586,-0.8905,m
1.0939,1.0263,p
-0.8854,1.0539,p
1.5055,1.5243,m
1.292,0.6217,p
1.0165,0.0541,p
1.3558,0.8599,p
0.0722,1.8028,p
-0.8856,-1.2681,p
1.8752,-1.131,p
1.1939,-0.3189,m
-1.4262,1.2617,p
0.0154,-1.4059,p
-0.9166,-1.0823,p
-0.6394,0.5219,m
-0.755,-0.759,m
-0.8393,0.1108,m
-0.3226,-0.2636,m
1.0764,0.6833,p
0.8263,0.8398,p
-0.7526,-0.3214,m
-0.7918,-0.1321,m
1.4091,-2.0938,m
0.2419,0.347,m
1.2409,0.2732,p
0.71,0.0529,m
1.2124,-1.2364,m
0.5951,1.0204,p
0.0878,-1.0808,p
0.268,-1.0839,m
0.3948,1.3485,m
0.527,-1.1276,p
-0.4434,1.0203,p
-0.1424,1.6527,p
0.298,0.5092,m
-0.3891,-1.1992,p
1.1598,0.7026,p
0.3581,-0.8867,m
0.5708,0.1974,m
0.2224,0.214,m
0.8262,1.4188,p
-1.7247,-0.4104,m
-1.054,-0.4,m
1.3108,0.3278,p
-1.4636,0.5936,p
0.0027,-0.973,p
0.9033,-0.3388,m
0.2379,-1.5103,p
-0.8115,-1.2068,p
-0.2742,-0.9899,p
-0.2323,-1.3966,p
0.3249,0.2128,m
-0.7934,0.9046,m
0.8048,-0.2368,m
-0.8822,-0.7262,p
0.1963,1.0793,p
1.0077,0.4455,p
1.3472,0.4719,p
-1.2269,-0.3081,m
-0.9723,0.4731,m
0.6417,1.6543,m
-1.5295,0.2574,p
-0.8971,-0.9717,p
0.7402,1.5349,m
1.1629,0.6539,p
-0.0207,-1.1397,p
-0.3369,1.6599,p
-0.0203,-1.4154,p
0.9863,0.8426,p
-0.1079,1.7012,p
-0.2104,0.1102,m
-0.0677,-0.3939,m
1.3095,0.6276,p
1.7286,1.2612,m
0.3354,1.1515,p
-0.946,1.0165,p
-0.3809,-0.9586,p
1.0951,0.4578,p
0.7913,1.6901,m
0.1465,-0.1514,m
-1.9787,0.3446,p
0.5574,-0.2546,m
0.6889,-0.187,m
-1.9967,-0.0624,p
-0.0531,-1.2607,p
0.7058,1.3783,m
0.07,1.703,p
-2.0001,-1.7247,m
-0.0482,1.5193,p
0.5012,0.0553,m
2.1231,0.9778,m
0.8052,0.4197,p
1.8033,1.3614,m
-1.9292,-0.0856,m
-1.7783,-1.5839,m
0.746,0.9908,p
0.5526,-0.1722,m
0.2091,-0.4554,m
-0.7771,1.2169,p
-0.7036,0.7098,p
1.1693,0.5105,p
-0.1455,-0.8689,p
-0.6213,1.1056,p
-0.0876,0.2549,m
-0.2391,-0.6188,p
0.9332,0.7112,p
0.9152,0.6109,p
1.6313,-0.5597,p
-1.581,0.4559,p
-0.0127,-1.1227,p
0.6471,0.3167,p
-2.0339,-1.2328,m
-1.6945,-1.271,m
0.2078,-0.4274,m
-0.1622,-1.2395,p
-0.6727,-0.1769,m
0.6887,-0.5064,m
-0.0187,-1.5456,p
2.2099,1.207,m
1.2048,-0.2129,p
1.1848,1.4878,p
-1.158,-0.6407,p
0.3807,1.6145,m
1.1327,1.0651,p
0.0336,0.3227,m
-0.1578,0.3581,m
-1.7516,-1.9204,m
0.3896,1.2654,p
-1.6651,-1.2567,m
-1.8562,-0.9631,m
-0.1215,-0.0671,m
-1.9421,-0.7612,m
-0.016,-0.4475,m
-1.8587,-0.9774,m
-0.5493,1.0272,p
-1.6439,-0.9621,m
-1.7772,-0.3783,m
0.8332,0.6529,p
0.9308,0.7834,p
0.745,0.3659,p
-0.6361,1.3474,p
1.447,0.2106,p
0.3956,-0.6061,m
-0.4519,-1.2206,p
0.7791,-0.8145,m
0.7392,0.6733,p
-0.2065,-1.3695,p
0.6118,1.3732,p
0.2156,1.9636,m
-0.3757,-0.9748,p
1.327,0.8247,p
-0.4879,-1.3062,p
0.1706,-0.8861,p
0.9233,-1.0174,m
0.8038,0.6004,p
-0.0338,1.5222,p
0.9796,-0.0439,m
-0.2479,-1.6891,p
0.5217,1.356,m
-1.8718,-1.168,m
0.6366,1.2493,p
-1.7325,-1.3222,m
-0.1745,-0.9455,p
2.509,1.1086,m
0.1085,1.652,m
-0.4341,-1.1027,p
-1.0408,-1.0767,p
1.1371,0.6465,p
-1.3945,-0.4737,m
-1.7147,-0.6532,m
1.0777,0.7204,p
-2.0971,-1.0561,m
0.4522,-0.2039,m
0.6571,1.0479,p
-1.0223,-1.2858,p
-1.0762,0.7204,p
-0.5968,0.2324,m
2.5057,1.2997,m
-1.4371,-0.5048,m
2.6029,0.9508,m
0.1678,0.3454,m
-0.2854,-1.1008,p
0.6417,0.9091,p
-0.5617,-1.116,p
1.8544,1.3762,m
0.6614,0.0147,m
1.1144,-1.1028,m
0.8225,-1.2052,p
0.3159,-0.6006,m
-0.5292,0.3654,m
1.9465,1.527,m
-1.4378,0.0919,m
-0.8343,-1.3596,p
-1.1599,-0.2847,m
-1.631,-1.1561,m
-0.2963,0.538,m
0.8778,-1.3806,m
0.8962,0.363,m
-1.0783,-1.1731,p
0.8012,-0.6391,m
1.5235,-0.8498,m
-1.4026,0.9795,p
-0.3998,-1.1503,p
-0.7419,0.3599,m
1.5421,-0.3356,p
-1.0612,0.9173,p
-0.8168,-1.109,p
1.4145,1.6332,m
-0.7238,-1.2586,p
-0.1667,-0.6328,m
-0.0618,0.3575,m
0.5383,1.3794,p
-1.6687,-0.0045,m
1.4573,-0.1395,p
0.113,0.4617,m
-0.6165,-1.0221,p
2.0724,1.0245,m
-1.8219,-0.3414,m
-0.5813,0.5819,m
0.088,-1.2523,p
-0.3914,-0.5472,m
1.5179,-1.339,m
0.5256,1.4752,p
1.3754,-1.3614,m
0.2543,2.4238,p
0.409,-1.5083,p
0.0578,-1.3177,p
0.4176,-0.7108,m
0.9344,0.3197,p
-0.6685,-1.1329,p
0.7805,1.0843,p
0.9762,-1.3867,m
-0.9947,-0.5066,m
-0.6509,1.1246,p
0.6151,0.5576,p
-2.0432,-0.5835,m
0.5694,1.6177,m
-1.6515,-0.7307,m
0.4874,-0.1296,m
-0.6801,1.6834,p
2.2015,-0.665,p
0.309,-0.1751,m
-0.7648,-1.1345,p
-0.4394,1.3704,p
0.4795,1.4766,p
0.9809,0.0921,p
-0.8995,0.8583,p
-0.4885,-0.5658,m
0.8763,-0.969,m
-1.4186,-0.3596,m
-0.656,-0.3339,m
1.6764,0.1127,p
-0.8812,-1.5903,p
-0.0882,1.1672,p
-0.1631,-0.7587,p
1.375,0.8773,p
-0.1384,-0.0524,m
-1.1975,1.4345,p
1.4583,-0.5087,m
-0.8343,-0.2581,m
-0.5197,1.355,p
-1.2529,-1.0961,p
-1.3403,0.6261,p
-1.7026,-1.1582,m
0.6321,1.4547,m
0.8238,0.5867,m
-1.4208,-1.4037,p
0.1912,1.9391,p
0.1915,1.7202,p
0.2427,0.3043,m
-0.3687,0.6916,m
-0.8072,1.1165,p
-1.9049,-1.3158,m
0.6711,0.1807,m
0.1838,1.6995,m
-1.131,0.1636,m
0.3866,1.7147,p
-1.7971,-1.2573,m
-0.9482,-0.9824,p
0.2346,1.4838,m
-1.5232,0.4971,p
-0.6194,-0.7483,p
-1.7941,-0.9539,m
0.1435,0.3375,m
-0.2884,0.3853,m
0.1429,-0.7856,p
0.7993,0.9946,p
-0.21,0.1708,m
-0.5772,0.2062,m
-1.321,-0.4027,m
-1.1644,0.4102,p
-0.7679,-0.0166,m
-0.2673,-0.8965,p
-0.5663,-0.5631,m
0.2885,1.6209,p
-0.6339,1.2631,p
-0.7796,-0.4298,m
1.42,1.8034,m
0.5337,2.1531,p
2.3553,1.5009,m
-0.4351,-1.5321,p
0.3877,1.7177,p
0.3641,-0.858,p
0.4545,0.8768,p
-2.095,0.6038,p
0.271,-0.0382,m
-0.0273,0.739,m
0.0028,-0.0555,m
-0.0708,0.4386,m
1.0528,0.4715,p
-0.6849,0.4594,m
0.3572,-1.0729,p
-0.3642,-1.4018,p
0.0561,-0.4788,m
0.387,-0.0007,m
-1.0205,-1.4269,p
1.5198,0.3154,p
0.4032,0.0297,m
-1.0161,-0.2236,m
-0.7911,-1.4429,p
-0.5284,0.9532,m
-0.0264,-0.9516,p
0.9907,-1.1004,m
1.9063,1.3704,m
0.1846,0.6175,p
-0.2698,0.0117,m
-0.5193,-1.0036,p
-0.0253,0.0742,m
-0.1459,0.1322,m
0.4508,-1.235,p
-0.2755,-1.1921,p
-0.3772,0.6072,m
-0.2197,-1.3812,p
0.0745,-0.6068,m
-2.1255,-1.851,m
1.1214,0.1733,p
0.7396,0.2032,m
-0.1811,-1.1001,p
1.7146,-0.2888,p
0.136,-1.4876,p
0.5377,-1.2535,p
-0.8185,0.6537,m
0.6061,-0.8767,p
0.4169,0.3484,m
-1.5281,0.0251,m
0.4347,1.3071,m
-1.3745,-0.205,m
-0.3884,-1.0848,p
1.2925,0.2305,p
2.3473,1.1363,m
0.7622,0.3436,p
1.0759,0.8389,p
0.8658,0.6122,p
-0.3871,0.1042,m
1.063,0.2661,p
-0.7105,0.4654,m
1.2384,0.7897,p
0.4261,0.1938,m
-1.1463,-0.5079,m
-0.298,-0.8235,p
-0.2459,-0.7389,p
0.0036,1.8737,p
-0.1389,-1.2626,p
0.8298,-0.9388,m
-0.5422,0.9185,p
-0.0033,-0.0777,m
-0.7786,-1.1439,p
0.7395,2.1373,p
0.1554,1.8766,p
-0.0527,-0.7459,p
-0.8759,0.9204,p
0.3422,-0.7014,p
0.0968,0.589,m
0.9813,0.5316,p
-0.899,-1.2473,p
2.1261,1.1565,m
-0.1175,1.6973,m
-0.3089,1.1627,p
1.5731,1.1598,m
0.9986,0.8111,p
0.4218,2.3283,p
0.918,0.8202,p
-1.0074,-0.3968,m
-0.145,-1.3873,p
1.1784,1.2467,m
0.9657,-0.1986,m
-0.2611,-1.2702,p
-0.8185,-0.9431,p
-0.2544,0.4032,m
